id,graph_order,acronym,name,color_hex_triplet,parent_structure_id,structure_id_path,annotated,voxel_count,subgraph_annotated,subgraph_voxel_count,volume_mm3,volume_cm3
11420,1502,ELId,deep layers of lateral intermediate entorhinal cortex,C1A68F,11412.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11412/11420/,False,,False,,,
11421,1503,ELI5,layer V of lateral intermediate entorhinal cortex,B5967F,11420.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11412/11420/11421/,False,,False,,,
11422,1504,ELI6,layer VI of lateral intermediate entorhinal cortex,C4AD9A,11420.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11412/11420/11422/,False,,False,,,
11423,1505,Ec,caudal part of entorhinal cortex,C1A68F,10319.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/,False,,False,,,
11425,1506,Ec1,layer I of caudal entorhinal cortex,DCD0C6,11423.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11425/,False,,False,,,
11424,1507,Ecs,superficial layers of caudal entorhinal cortex,CBB7A8,11423.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11424/,False,,False,,,
11426,1508,Ec2,layer II of caudal entorhinal cortex,B5967F,11424.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11424/11426/,False,,False,,,
11427,1509,Ec3,layer III of caudal entorhinal cortex,CBB7A8,11424.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11424/11427/,False,,False,,,
11428,1510,Ec3a,layer IIIa of caudal entorhinal cortex,CBB7A8,11427.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11424/11427/11428/,False,,False,,,
11429,1511,Ec3b,layer IIIb of caudal entorhinal cortex,C4AD9A,11427.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11424/11427/11429/,False,,False,,,
11430,1512,Ecld,lamina dissecans of caudal entorhinal cortex,DCD0C6,11423.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11430/,False,,False,,,
11431,1513,Ecd,deep layers of caudal entorhinal cortex,C1A68F,11423.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11431/,False,,False,,,
11432,1514,Ec5,layer V of caudal entorhinal cortex,B5967F,11431.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11431/11432/,False,,False,,,
11433,1515,Ec6,layer VI of caudal entorhinal cortex,C4AD9A,11431.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11431/11433/,False,,False,,,
11434,1516,ECL,caudal limiting part of entorhinal cortex,CBB7A8,10319.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/,False,,False,,,
11436,1517,ECL1,layer I of caudal limiting entorhinal cortex,DCD0C6,11434.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11436/,False,,False,,,
11435,1518,ECLs,superficial layers of caudal limiting entorhinal cortex,CBB7A8,11434.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11435/,False,,False,,,
11437,1519,ECL2,layer II of caudal limiting entorhinal cortex,B5967F,11435.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11435/11437/,False,,False,,,
11438,1520,ECL3,layer III of caudal limiting entorhinal cortex,CBB7A8,11435.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11435/11438/,False,,False,,,
11439,1521,ECL3a,layer IIIa of caudal limiting entorhinal cortex,CBB7A8,11438.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11435/11438/11439/,False,,False,,,
11440,1522,ECL3b,layer IIIb of caudal limiting entorhinal cortex,C4AD9A,11438.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11435/11438/11440/,False,,False,,,
11441,1523,ECLld,lamina dissecans of caudal limiting entorhinal cortex,DCD0C6,11434.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11441/,False,,False,,,
11442,1524,ECLd,deep layers of caudal limiting entorhinal cortex,C1A68F,11434.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11442/,False,,False,,,
11443,1525,ECL5,layer V of caudal limiting entorhinal cortex,B5967F,11442.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11442/11443/,False,,False,,,
11444,1526,ECL6,layer VI of caudal limiting entorhinal cortex,C4AD9A,11442.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11442/11444/,False,,False,,,
11445,1527,ELC,laterocaudal part of entorhinal cortex,C1A68F,10319.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/,False,,False,,,
11447,1528,ELC1,layer I of laterocaudal entorhinal cortex,DCD0C6,11445.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/11447/,False,,False,,,
11446,1529,ELCs,superficial layers of laterocaudal entorhinal cortex,CBB7A8,11445.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/11446/,False,,False,,,
11448,1530,ELC2,layer II of laterocaudal entorhinal cortex,B5967F,11446.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/11446/11448/,False,,False,,,
11449,1531,ELC3,layer III of laterocaudal entorhinal cortex,CBB7A8,11446.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/11446/11449/,False,,False,,,
11450,1532,ELC3a,layer IIIa of laterocaudal entorhinal cortex,CBB7A8,11449.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/11446/11449/11450/,False,,False,,,
11451,1533,ELC3b,layer IIIb of laterocaudal entorhinal cortex,C4AD9A,11449.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/11446/11449/11451/,False,,False,,,
13023,1534,ELCld,lamina dissecans of laterocaudal entorhinal cortex,DCD0C6,11445.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/13023/,False,,False,,,
11452,1535,ELCd,deep layers of laterocaudal entorhinal cortex,C1A68F,11445.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/11452/,False,,False,,,
11453,1536,ELC5,layer V of laterocaudal entorhinal cortex,B5967F,11452.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/11452/11453/,False,,False,,,
11454,1537,ELC6,layer VI of laterocaudal entorhinal cortex,C4AD9A,11452.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11445/11452/11454/,False,,False,,,
10316,1538,PaS,parasubicular cortex (parasubiculum),C4AD9A,10314.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/,False,,False,,,
11359,1539,PaSb,proximal parasubiculum,C4AD9A,10316.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11359/,False,,False,,,
11360,1540,PaSb1,layer I of proximal parasubiculum,DCD0C6,11359.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11359/11360/,False,,False,,,
11361,1541,PaSb2-3,layers II/III of proximal parasubiculum,AE8E77,11359.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11359/11361/,False,,False,,,
11362,1542,PaSbld,lamina dissecans of proximal parasubiculum,DCD0C6,11359.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11359/11362/,False,,False,,,
13018,1543,PaSb5-6,layers V/VI of proximal parasubiculum,C4AD9A,11359.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11359/13018/,False,,False,,,
11365,1544,PaSa,distal parasubiculum,C4AD9A,10316.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11365/,False,,False,,,
11366,1545,PaSa1,layer I of distal parasubiculum,DCD0C6,11365.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11365/11366/,False,,False,,,
11367,1546,PaSa2-3,layers II/III of distal parasubiculum,AE8E77,11365.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11365/11367/,False,,False,,,
11368,1547,PaSald,lamina dissecans of distal parasubiculum,DCD0C6,11365.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11365/11368/,False,,False,,,
13019,1548,PaSa5-6,layers V/VI of distal parasubiculum,C4AD9A,11365.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11365/13019/,False,,False,,,
10315,1549,PrS,presubicular cortex (presubiculum),C1A68F,10314.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/,False,,False,,,
11341,1550,PrSr,rostral presubiculum,C1A68F,10315.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/,False,,False,,,
11343,1551,PrSr1,layer I of rostral presubiculum,DCD0C6,11341.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11343/,False,,False,,,
11342,1552,PrSrs,superficial layers of rostral presubiculum,C4AD9A,11341.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11342/,False,,False,,,
11344,1553,PrSr2,layer II of rostral presubiculum,A28069,11342.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11342/11344/,False,,False,,,
11345,1554,PrSr3,layer III of rostral presubiculum,A28069,11342.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11342/11345/,False,,False,,,
11346,1555,PrSrld,lamina dissecans of rostral presubiculum,CBB7A8,11341.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11346/,False,,False,,,
11347,1556,PrSrd,deep layers of rostral presubiculum,B5967F,11341.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11347/,False,,False,,,
11348,1557,PrSr5,layer V of rostral presubiculum,C1A68F,11347.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11347/11348/,False,,False,,,
11349,1558,PrSr6,layer VI of rostral presubiculum,B5967F,11347.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11347/11349/,False,,False,,,
11350,1559,PrSc,caudal presubiculum (postsubiculum),C1A68F,10315.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/,False,,False,,,
11352,1560,PrSc1,layer I of caudal presubiculum,DCD0C6,11350.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11352/,False,,False,,,
11351,1561,PrScs,superficial layers of caudal presubiculum,C4AD9A,11350.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11351/,False,,False,,,
11353,1562,PrSc2,layer II of caudal presubiculum,9F7B60,11351.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11351/11353/,False,,False,,,
11354,1563,PrSc3,layer III of caudal presubiculum,9F7B60,11351.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11351/11354/,False,,False,,,
11355,1564,PrScld,lamina dissecans of caudal presubiculum,CBB7A8,11350.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11355/,False,,False,,,
11356,1565,PrScd,deep layers of caudal presubiculum,B5967F,11350.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11356/,False,,False,,,
11357,1566,PrSc5,layer V of caudal presubiculum,C1A68F,11356.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11356/11357/,False,,False,,,
11358,1567,PrSc6,layer VI of caudal presubiculum,B5967F,11356.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11356/11358/,False,,False,,,
10324,1568,RSC,retrosplenial cortex,C4AD9A,10314.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/,False,,False,,,
10325,1569,A29,area 29 of retrosplenial cortex,CBB7A8,10324.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/,False,,False,,,
11476,1570,A29-1,layer I of area 29,DCD0C6,10325.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/11476/,False,,False,,,
11477,1571,A29-2,layer II of area 29,AE8E77,10325.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/11477/,False,,False,,,
11478,1572,A29-3,layer III of area 29,B5967F,10325.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/11478/,False,,False,,,
13024,1573,A29-5-6,layers V/VI of area 29,AE8E77,10325.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/13024/,False,,False,,,
10326,1574,A30,area 30 of retrosplenial cortex,CBB7A8,10324.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/,False,,False,,,
11481,1575,A30-1,layer I of area 30,DCD0C6,10326.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11481/,False,,False,,,
11482,1576,A30-2,layer II of area 30,AE8E77,10326.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11482/,False,,False,,,
11483,1577,A30-3,layer III of area 30,B5967F,10326.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11483/,False,,False,,,
11484,1578,A30-5,layer V of area 30,AE8E77,10326.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11484/,False,,False,,,
11485,1579,A30-6,layer VI of area 30,B5967F,10326.0,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11485/,False,,False,,,
10327,1580,PPCx,peripaleocortex,CBB7A8,10313.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/,False,,True,2009,251.125,0.251125
10328,1581,Iag,agranular insular cortex (area Iag),C4AD9A,10327.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/,False,,False,,,
11486,1582,Iag1,layer I of area Iag,DCD0C6,10328.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11486/,False,,False,,,
11487,1583,Iag2,layer II of area Iag,C1A68F,10328.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11487/,False,,False,,,
11488,1584,Iag3,layer III of area Iag,C4AD9A,10328.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11488/,False,,False,,,
11489,1585,Iag5,layer V of area Iag,C1A68F,10328.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11489/,False,,False,,,
11490,1586,Iag6,layer VI of area Iag,C4AD9A,10328.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11490/,False,,False,,,
10329,1587,FI,frontal agranular insular cortex (area FI),C1A68F,10327.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/,True,296,True,296,37.0,0.037
11491,1588,FI1,layer I of area FI,DCD0C6,10329.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11491/,False,,False,,,
11492,1589,FI2,layer II of area FI,B5967F,10329.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11492/,False,,False,,,
11493,1590,FI3,layer III of area FI,C1A68F,10329.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11493/,False,,False,,,
11494,1591,FI5,layer V of area FI,B5967F,10329.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11494/,False,,False,,,
11495,1592,FI6,layer VI of area FI,C1A68F,10329.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11495/,False,,False,,,
10330,1593,TI,temporal agranular insular cortex (area TI),B5967F,10327.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/,True,1713,True,1713,214.125,0.214125
11496,1594,TI1,layer I of area TI,DCD0C6,10330.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11496/,False,,False,,,
11497,1595,TI2,layer II of area TI,AE8E77,10330.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11497/,False,,False,,,
11498,1596,TI3,layer III of area TI,B5967F,10330.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11498/,False,,False,,,
11499,1597,TI5,layer V of area TI,AE8E77,10330.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11499/,False,,False,,,
11500,1598,TI6,layer VI of area TI,B5967F,10330.0,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11500/,False,,False,,,
10292,1599,ACx,allocortex,D1CEE2,10159.0,/10153/10154/10155/10156/10157/10158/10159/10292/,False,,True,3655,456.875,0.45687500000000003
10293,1600,ArCx,archicortex,D1CEE2,10292.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/,False,,False,,,
10294,1601,HIP,hippocampus (hippocampal formation),BFB5D5,10293.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/,False,,False,,,
10295,1602,DG,dentate area (dentate gyrus),8A7AB1,10294.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/,False,,False,,,
266441247,1603,DGU,uncal dentate gyrus,8A7AB1,10295.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/266441247/,False,,False,,,
266441251,1604,DGUmo,molecular layer of uncal dentate gyrus,E6E6EC,266441247.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/266441247/266441251/,False,,False,,,
266441255,1605,DGUgr,granular layer of uncal dentate gyrus,543E74,266441247.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/266441247/266441255/,False,,False,,,
266441259,1606,DGUsg,subgranular zone of uncal dentate gyrus,725398,266441247.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/266441247/266441259/,False,,False,,,
266441263,1607,DGUpf,polyform layer of uncal dentate gyrus,AA9DC6,266441247.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/266441247/266441263/,False,,False,,,
11265,1608,DGR,rostral dentate gyrus,8A7AB1,10295.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/,False,,False,,,
11266,1609,DGRmo,molecular layer of rostral dentate gyrus,E6E6EC,11265.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/11266/,False,,False,,,
11267,1610,DGRgr,granular layer of rostral dentate gyrus,543E74,11265.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/11267/,False,,False,,,
11268,1611,DGRsg,subgranular zone of rostral dentate gyrus,725398,11265.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/11268/,False,,False,,,
11269,1612,DGRpf,polyform layer of rostral dentate gyrus,AA9DC6,11265.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/11269/,False,,False,,,
11270,1613,DGC,caudal dentate gyrus,8A7AB1,10295.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/,False,,False,,,
11271,1614,DGCmo,molecular layer of caudal dentate gyrus,E6E6EC,11270.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/11271/,False,,False,,,
11272,1615,DGCgr,granular layer of caudal dentate gyrus,543E74,11270.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/11272/,False,,False,,,
11273,1616,DGCsg,subgranular zone of caudal dentate gyrus,725398,11270.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/11273/,False,,False,,,
11274,1617,DGCpf,polyform layer of caudal dentate gyrus,AA9DC6,11270.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/11274/,False,,False,,,
10296,1618,Hipp,hippocampal proper,AA9DC6,10294.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/,False,,False,,,
10297,1619,CA1,CA1 region of Hipp,AA9DC6,10296.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/,False,,False,,,
266441267,1620,CA1U,uncal CA1,AA9DC6,10297.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/266441267/,False,,False,,,
266441271,1621,CA1Uslm,stratum lacunosum-moleculare of uncal CA1,D1CEE2,266441267.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/266441267/266441271/,False,,False,,,
266441275,1622,CA1Usmo,stratum moleculare of uncal CA1,D1CEE2,266441271.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/266441267/266441271/266441275/,False,,False,,,
266441279,1623,CA1Usla,stratum lacunosum of uncal CA1,D1CEE2,266441271.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/266441267/266441271/266441279/,False,,False,,,
266441283,1624,CA1Usr,stratum radiatum of uncal CA1,E6E6EC,266441267.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/266441267/266441283/,False,,False,,,
266441287,1625,CA1Usp,stratum pyramidale of uncal CA1,694F8C,266441267.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/266441267/266441287/,False,,False,,,
266441291,1626,CA1Uso,stratum oriens of uncal CA1,8A7AB1,266441267.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/266441267/266441291/,False,,False,,,
11275,1627,CA1R,rostral CA1,AA9DC6,10297.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/,False,,False,,,
11276,1628,CA1Rslm,stratum lacunosum-moleculare of rostral CA1,D1CEE2,11275.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11276/,False,,False,,,
266441295,1629,CA1Rsmo,stratum moleculare of rostral CA1,D1CEE2,11276.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11276/266441295/,False,,False,,,
266441299,1630,CA1Rsla,stratum lacunosum of rostral CA1,D1CEE2,11276.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11276/266441299/,False,,False,,,
11277,1631,CA1Rsr,stratum radiatum of rostral CA1,E6E6EC,11275.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11277/,False,,False,,,
11278,1632,CA1Rsp,stratum pyramidale of rostral CA1,694F8C,11275.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11278/,False,,False,,,
11279,1633,CA1Rso,stratum oriens of rostral CA1,8A7AB1,11275.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11279/,False,,False,,,
11280,1634,CA1C,caudal CA1,AA9DC6,10297.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/,False,,False,,,
11281,1635,CA1Cslm,stratum lacunosum-moleculare of caudal CA1,D1CEE2,11280.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11281/,False,,False,,,
266441303,1636,CA1Csmo,stratum moleculare of caudal CA1,D1CEE2,11281.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11281/266441303/,False,,False,,,
266441307,1637,CA1Csla,stratum lacunosum of caudal CA1,D1CEE2,11281.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11281/266441307/,False,,False,,,
11282,1638,CA1Csr,stratum radiatum of caudal CA1,E6E6EC,11280.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11282/,False,,False,,,
11283,1639,CA1Csp,stratum pyramidale of caudal CA1,694F8C,11280.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11283/,False,,False,,,
11284,1640,CA1Cso,stratum oriens of caudal CA1,8A7AB1,11280.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11284/,False,,False,,,
10298,1641,CA2,CA2 region of Hipp,9988BB,10296.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/,False,,False,,,
266441311,1642,CA2U,uncal CA2,9988BB,10298.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/266441311/,False,,False,,,
266441315,1643,CA2Uslm,stratum lacunosum-moleculare of uncal CA2,D1CEE2,266441311.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/266441311/266441315/,False,,False,,,
266441319,1644,CA2Usmo,stratum moleculare of uncal CA2,D1CEE2,266441315.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/266441311/266441315/266441319/,False,,False,,,
266441323,1645,CA2Usla,stratum lacunosum of uncal CA2,D1CEE2,266441315.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/266441311/266441315/266441323/,False,,False,,,
266441327,1646,CA2Usr,stratum radiatum of uncal CA2,E6E6EC,266441311.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/266441311/266441327/,False,,False,,,
266441331,1647,CA2Usp,stratum pyramidale of uncal CA2,5D457F,266441311.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/266441311/266441331/,False,,False,,,
266441335,1648,CA2Uso,stratum oriens of uncal CA2,8A7AB1,266441311.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/266441311/266441335/,False,,False,,,
11285,1649,CA2R,rostral CA2,9988BB,10298.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/,False,,False,,,
11286,1650,CA2Rslm,stratum lacunosum-moleculare of rostral CA2,D1CEE2,11285.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11286/,False,,False,,,
266441339,1651,CA2Rsmo,stratum moleculare of rostral CA2,D1CEE2,11286.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11286/266441339/,False,,False,,,
266441343,1652,CA2Rsla,stratum lacunosum of rostral CA2,D1CEE2,11286.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11286/266441343/,False,,False,,,
11287,1653,CA2Rsr,stratum radiatum of rostral CA2,E6E6EC,11285.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11287/,False,,False,,,
11288,1654,CA2Rsp,stratum pyramidale of rostral CA2,5D457F,11285.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11288/,False,,False,,,
11289,1655,CA2Rso,stratum oriens of rostral CA2,8A7AB1,11285.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11289/,False,,False,,,
11290,1656,CA2C,caudal CA2,9988BB,10298.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/,False,,False,,,
11291,1657,CA2Cslm,stratum lacunosum-moleculare of caudal CA2,D1CEE2,11290.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/11291/,False,,False,,,
266441347,1658,CA2Csmo,stratum moleculare of caudal CA2,D1CEE2,11291.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/11291/266441347/,False,,False,,,
266441351,1659,CA2Csla,stratum lacunosum of caudal CA2,D1CEE2,11291.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/11291/266441351/,False,,False,,,
11292,1660,CA2Csr,stratum radiatum of caudal CA2,E6E6EC,11290.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/11292/,False,,False,,,
11293,1661,CA2Csp,stratum pyramidale of caudal CA2,614884,11290.0,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/11293/,False,,False,,,
